time,discharge
2016-09-22 03:30:00,32.8191
2016-09-22 03:45:00,32.8418
2016-09-22 04:00:00,32.7304
2016-09-22 04:15:00,32.7743
2016-09-22 04:30:00,32.7088
2016-09-22 04:45:00,32.6248
2016-09-22 05:00:00,32.7965
2016-09-22 05:15:00,32.7088
2016-09-22 05:30:00,32.7088
2016-09-22 05:45:00,32.7088
2016-09-22 06:00:00,32.6874
2016-09-22 06:15:00,32.6663
2016-09-22 06:30:00,32.6874
2016-09-22 06:45:00,32.7965
2016-09-22 07:00:00,32.7088
2016-09-22 07:15:00,32.7965
2016-09-22 07:30:00,32.6663
2016-09-22 07:45:00,32.7743
2016-09-22 08:00:00,32.8648
2016-09-22 08:15:00,32.7304
2016-09-22 08:30:00,32.8191
2016-09-22 08:45:00,32.7522
2016-09-22 09:00:00,32.8418
2016-09-22 09:15:00,32.7743
2016-09-22 09:30:00,32.9115
2016-09-22 09:45:00,32.5251
2016-09-22 10:00:00,32.4682
2016-09-22 10:15:00,32.5643
2016-09-22 10:30:00,32.6044
2016-09-22 10:45:00,32.6248
2016-09-22 11:00:00,32.5446
2016-09-22 11:15:00,32.6248
2016-09-22 11:30:00,32.6248
2016-09-22 11:45:00,32.6044
2016-09-22 12:00:00,32.6044
2016-09-22 12:15:00,32.5842
2016-09-22 12:30:00,32.5251
2016-09-22 12:45:00,32.4869
2016-09-22 13:00:00,32.3955
2016-09-22 13:15:00,32.4869
2016-09-22 13:30:00,32.4496
2016-09-22 13:45:00,32.5842
2016-09-22 14:00:00,32.5842
2016-09-22 14:15:00,32.4682
2016-09-22 14:30:00,32.5643
2016-09-22 14:45:00,32.5643
2016-09-22 15:00:00,32.5643
2016-09-22 15:15:00,32.4133
2016-09-22 15:30:00,32.4496
2016-09-22 15:45:00,32.4496
2016-09-22 16:00:00,32.5059
2016-09-22 16:15:00,32.3955
2016-09-22 16:30:00,32.3955
2016-09-22 16:45:00,32.4314
2016-09-22 17:00:00,32.4496
2016-09-22 17:15:00,32.3779
2016-09-22 17:30:00,32.4682
2016-09-22 17:45:00,32.4869
2016-09-22 18:00:00,32.5251
2016-09-22 18:15:00,32.5059
2016-09-22 18:30:00,32.5251
2016-09-22 18:45:00,32.5446
2016-09-22 19:00:00,32.5643
2016-09-22 19:15:00,32.6044
2016-09-22 19:30:00,32.7088
2016-09-22 19:45:00,32.5842
2016-09-22 20:00:00,32.5251
2016-09-22 20:15:00,32.5643
2016-09-22 20:30:00,32.5251
2016-09-22 20:45:00,32.5842
2016-09-22 21:00:00,32.5446
2016-09-22 21:15:00,32.5059
2016-09-22 21:30:00,32.6044
2016-09-22 21:45:00,32.6663
2016-09-22 22:00:00,32.6455
2016-09-22 22:15:00,32.4682
2016-09-22 22:30:00,32.6044
2016-09-22 22:45:00,32.6044
2016-09-22 23:00:00,32.7304
2016-09-22 23:15:00,32.6044
2016-09-22 23:30:00,32.7743
2016-09-22 23:45:00,32.7304
2016-09-23 00:00:00,32.6455
2016-09-23 00:15:00,32.8191
2016-09-23 00:30:00,32.7304
2016-09-23 00:45:00,32.8191
2016-09-23 01:00:00,32.6663
2016-09-23 01:15:00,32.8648
2016-09-23 01:30:00,32.7522
2016-09-23 01:45:00,32.7743
2016-09-23 02:00:00,32.7743
2016-09-23 02:15:00,32.7965
2016-09-23 02:30:00,32.7088
2016-09-23 02:45:00,32.7965
2016-09-23 03:00:00,32.7304
2016-09-23 03:15:00,32.7088
2016-09-23 03:30:00,32.7088
2016-09-23 03:45:00,32.7088
2016-09-23 04:00:00,32.7743
2016-09-23 04:15:00,32.8191
2016-09-23 04:30:00,32.7304
2016-09-23 04:45:00,32.7304
2016-09-23 05:00:00,32.7743
2016-09-23 05:15:00,32.8418
2016-09-23 05:30:00,32.8418
2016-09-23 05:45:00,32.7522
2016-09-23 06:00:00,32.8191
2016-09-23 06:15:00,32.7965
2016-09-23 06:30:00,32.888
2016-09-23 06:45:00,32.7965
2016-09-23 07:00:00,32.7743
2016-09-23 07:15:00,32.6663
2016-09-23 07:30:00,32.6455
2016-09-23 07:45:00,32.8418
2016-09-23 08:00:00,32.6455
2016-09-23 08:15:00,32.7522
2016-09-23 08:30:00,32.9115
2016-09-23 08:45:00,32.8191
2016-09-23 09:00:00,32.8191
2016-09-23 09:15:00,32.8418
2016-09-23 09:30:00,32.8418
2016-09-23 09:45:00,32.8418
2016-09-23 10:00:00,32.9352
2016-09-23 10:15:00,32.9833
2016-09-23 10:30:00,33.1333
2016-09-23 10:45:00,33.1333
2016-09-23 11:00:00,33.1591
2016-09-23 11:15:00,33.5162
2016-09-23 11:30:00,34.043
2016-09-23 11:45:00,34.1769
2016-09-23 12:00:00,34.0761
2016-09-23 12:15:00,33.8493
2016-09-23 12:30:00,33.7866
2016-09-23 12:45:00,33.6944
2016-09-23 13:00:00,34.0102
2016-09-23 13:15:00,34.1769
2016-09-23 13:30:00,34.2452
2016-09-23 13:45:00,34.1431
2016-09-23 14:00:00,34.1095
2016-09-23 14:15:00,34.3145
2016-09-23 14:30:00,34.2797
2016-09-23 14:45:00,34.3145
2016-09-23 15:00:00,34.2109
2016-09-23 15:15:00,33.9775
2016-09-23 15:30:00,34.1769
2016-09-23 15:45:00,34.0761
2016-09-23 16:00:00,34.1769
2016-09-23 16:15:00,34.0761
2016-09-23 16:30:00,34.2797
2016-09-23 16:45:00,34.2452
2016-09-23 17:00:00,34.2109
2016-09-23 17:15:00,34.2452
2016-09-23 17:30:00,34.2452
2016-09-23 17:45:00,34.3145
2016-09-23 18:00:00,34.5279
2016-09-23 18:15:00,34.4918
2016-09-23 18:30:00,34.5279
2016-09-23 18:45:00,34.5279
2016-09-23 19:00:00,34.4559
2016-09-23 19:15:00,34.5643
2016-09-23 19:30:00,34.4918
2016-09-23 19:45:00,34.5279
2016-09-23 20:00:00,34.5279
2016-09-23 20:15:00,34.4918
2016-09-23 20:30:00,34.4918
2016-09-23 20:45:00,34.5643
2016-09-23 21:00:00,34.601
2016-09-23 21:15:00,34.6749
2016-09-23 21:30:00,34.4559
2016-09-23 21:45:00,34.7123
2016-09-23 22:00:00,34.5643
2016-09-23 22:15:00,34.7123
2016-09-23 22:30:00,34.7123
2016-09-23 22:45:00,34.7499
2016-09-23 23:00:00,34.6749
2016-09-23 23:15:00,34.7123
2016-09-23 23:30:00,34.6378
2016-09-23 23:45:00,34.7123
2016-09-24 00:00:00,34.7877
2016-09-24 00:15:00,34.9025
2016-09-24 00:30:00,34.7499
2016-09-24 00:45:00,34.8257
2016-09-24 01:00:00,34.7499
2016-09-24 01:15:00,34.8257
2016-09-24 01:30:00,34.864
2016-09-24 01:45:00,34.8257
2016-09-24 02:00:00,34.9025
2016-09-24 02:15:00,34.7877
2016-09-24 02:30:00,34.9413
2016-09-24 02:45:00,34.8257
2016-09-24 03:00:00,34.9802
2016-09-24 03:15:00,34.9802
2016-09-24 03:30:00,34.9413
2016-09-24 03:45:00,34.8257
2016-09-24 04:00:00,34.8257
2016-09-24 04:15:00,34.8257
2016-09-24 04:30:00,34.9413
2016-09-24 04:45:00,34.864
2016-09-24 05:00:00,34.9802
2016-09-24 05:15:00,34.9802
2016-09-24 05:30:00,34.9802
2016-09-24 05:45:00,34.7499
2016-09-24 06:00:00,34.7877
2016-09-24 06:15:00,34.864
2016-09-24 06:30:00,34.7877
2016-09-24 06:45:00,34.7123
2016-09-26 11:00:00,34.5279
2016-09-26 11:15:00,34.3847
2016-09-26 11:30:00,34.4559
2016-09-26 11:45:00,34.3495
2016-09-26 12:00:00,34.3495
2016-09-26 12:15:00,34.3847
2016-09-26 12:30:00,34.2797
2016-09-26 12:45:00,34.4202
2016-09-26 13:00:00,34.2452
2016-09-26 13:15:00,34.1769
2016-09-26 13:30:00,34.2452
2016-09-26 13:45:00,34.1095
2016-09-26 14:00:00,34.1431
2016-09-26 14:15:00,33.9775
2016-09-26 14:30:00,34.2109
2016-09-26 14:45:00,34.043
2016-09-26 15:00:00,34.2452
2016-09-26 15:15:00,34.1769
2016-09-26 15:30:00,34.1769
2016-09-26 15:45:00,34.2109
2016-09-26 16:00:00,34.2109
2016-09-26 16:15:00,34.1431
2016-09-26 16:30:00,34.2109
2016-09-26 16:45:00,34.1095
2016-09-26 17:00:00,34.1095
2016-09-26 17:15:00,34.2109
2016-09-26 17:30:00,34.0761
2016-09-26 17:45:00,34.1431
2016-09-26 18:00:00,34.1769
2016-09-26 18:15:00,34.1769
2016-09-26 18:30:00,34.043
2016-09-26 18:45:00,34.3145
2016-09-26 19:00:00,34.1431
2016-09-26 19:15:00,34.5279
2016-09-26 19:30:00,34.4202
2016-09-26 19:45:00,34.4202
2016-09-26 20:00:00,34.4202
2016-09-26 20:15:00,34.6378
2016-09-26 20:30:00,34.4559
2016-09-26 20:45:00,34.4202
2016-09-26 21:00:00,34.5643
2016-09-26 21:15:00,34.5279
2016-09-26 21:30:00,34.4202
2016-09-26 21:45:00,34.5643
2016-09-26 22:00:00,34.3847
2016-09-26 22:15:00,34.4918
2016-09-26 22:30:00,34.4918
2016-09-26 22:45:00,34.3145
2016-09-26 23:00:00,34.3847
2016-09-26 23:15:00,34.601
2016-09-26 23:30:00,34.4918
2016-09-26 23:45:00,34.4559
2016-09-27 00:00:00,34.4559
2016-09-27 00:15:00,34.5279
2016-09-27 00:30:00,34.5279
2016-09-27 00:45:00,34.4202
2016-09-27 01:00:00,34.5643
2016-09-27 01:15:00,34.4202
2016-09-27 01:30:00,34.5643
2016-09-27 01:45:00,34.3145
2016-09-27 02:00:00,34.4918
2016-09-27 02:15:00,34.4202
2016-09-27 02:30:00,34.4559
2016-09-27 02:45:00,34.5643
2016-09-27 03:00:00,34.4918
2016-09-27 03:15:00,34.5279
2016-09-27 03:30:00,34.5279
2016-09-27 03:45:00,34.3495
2016-09-27 04:00:00,34.4202
2016-09-27 04:15:00,34.5643
2016-09-27 04:30:00,34.601
2016-09-27 04:45:00,34.3847
2016-09-27 05:00:00,34.601
2016-09-27 05:15:00,34.5643
2016-09-27 05:30:00,34.3495
2016-09-27 05:45:00,34.4202
2016-09-27 06:00:00,34.5643
2016-09-27 06:15:00,34.4918
2016-09-27 06:30:00,34.4559
2016-09-27 06:45:00,34.3495
2016-09-27 07:00:00,34.4918
2016-09-27 07:15:00,34.4918
2016-09-27 07:30:00,34.5643
2016-09-27 07:45:00,34.4202
2016-09-27 08:00:00,34.4918
2016-09-27 08:15:00,34.4918
2016-09-27 08:30:00,34.5279
2016-09-27 08:45:00,34.4559
2016-09-27 09:00:00,34.4918
2016-09-27 09:15:00,34.4918
2016-09-27 09:30:00,34.6749
2016-09-27 09:45:00,33.881
2016-09-27 10:00:00,33.9775
2016-09-27 10:15:00,34.2109
2016-09-27 10:30:00,34.0102
2016-09-27 10:45:00,34.1095
2016-09-27 11:00:00,34.043
2016-09-27 11:15:00,34.1095
2016-09-27 11:30:00,34.0102
2016-09-27 11:45:00,34.043
2016-09-27 12:00:00,33.9775
2016-09-27 12:15:00,33.913
2016-09-27 12:30:00,34.0102
2016-09-27 12:45:00,33.8493
2016-09-27 13:00:00,33.8493
2016-09-27 13:15:00,33.8493
2016-09-27 13:30:00,33.881
2016-09-27 13:45:00,34.043
2016-09-27 14:00:00,33.7249
2016-09-27 14:15:00,33.7556
2016-09-27 14:30:00,33.881
2016-09-27 14:45:00,33.881
2016-09-27 15:00:00,33.9451
2016-09-27 15:15:00,33.8493
2016-09-27 15:30:00,33.881
2016-09-27 15:45:00,33.8493
2016-09-27 16:00:00,33.913
2016-09-27 16:15:00,33.7866
2016-09-27 16:30:00,33.6944
2016-09-27 16:45:00,33.6042
2016-09-27 17:00:00,33.6944
2016-09-27 17:15:00,33.6641
2016-09-27 17:30:00,33.634
2016-09-27 17:45:00,33.7556
2016-09-27 18:00:00,33.6944
2016-09-27 18:15:00,33.7866
2016-09-27 18:30:00,33.7249
2016-09-27 18:45:00,34.0102
2016-09-27 19:00:00,33.8493
2016-09-27 19:15:00,33.9775
2016-09-27 19:30:00,33.9451
2016-09-27 19:45:00,33.9451
2016-09-27 20:15:00,33.913
2016-09-27 20:30:00,33.881
2016-09-27 20:45:00,33.913
2016-09-27 21:00:00,34.0102
2016-09-27 21:15:00,33.913
2016-09-27 21:30:00,33.913
2016-09-27 21:45:00,33.881
2016-09-27 22:00:00,34.0102
2016-09-27 22:15:00,34.0102
2016-09-27 22:30:00,34.1095
2016-09-27 22:45:00,34.1431
2016-09-27 23:00:00,34.3495
2016-09-27 23:15:00,34.2109
2016-09-27 23:30:00,34.2452
2016-09-27 23:45:00,34.1769
2016-09-28 00:00:00,34.3495
2016-09-28 00:15:00,34.2452
2016-09-28 00:30:00,34.2109
2016-09-28 00:45:00,34.3145
2016-09-28 01:00:00,34.3847
2016-09-28 01:15:00,34.4202
2016-09-28 01:30:00,34.2452
2016-09-28 01:45:00,34.3495
2016-09-28 02:00:00,34.4918
2016-09-28 02:15:00,34.3145
2016-09-28 02:30:00,34.4202
2016-09-28 02:45:00,34.3495
2016-09-28 03:00:00,34.3145
2016-09-28 03:15:00,34.4202
2016-09-28 03:30:00,34.4559
2016-09-28 03:45:00,34.5279
2016-09-28 04:00:00,34.4202
2016-09-28 04:15:00,34.4918
2016-09-28 04:30:00,34.5279
2016-09-28 04:45:00,34.5279
2016-09-28 05:00:00,34.3495
2016-09-28 05:15:00,34.4918
2016-09-28 05:30:00,34.5279
2016-09-28 05:45:00,34.4559
2016-09-28 06:00:00,34.3495
2016-09-28 06:15:00,34.4918
2016-09-28 06:30:00,34.5643
2016-09-28 06:45:00,34.5643
2016-09-28 07:00:00,34.4559
2016-09-28 07:15:00,34.5643
2016-09-28 07:30:00,34.4559
2016-09-28 07:45:00,34.6378
2016-09-28 08:00:00,34.4918
2016-09-28 08:15:00,34.5279
2016-09-28 08:30:00,34.6378
2016-09-28 08:45:00,34.601
2016-09-28 09:00:00,34.3847
2016-09-28 09:15:00,34.6378
2016-09-28 09:30:00,34.2109
2016-09-28 09:45:00,33.913
2016-09-28 10:00:00,34.0102
2016-09-28 10:15:00,34.1095
2016-09-28 10:30:00,34.1431
2016-09-28 10:45:00,34.0761
2016-09-28 11:00:00,33.9775
2016-09-28 11:15:00,33.913
2016-09-28 11:30:00,34.1769
2016-09-28 11:45:00,33.7866
2016-09-28 12:00:00,34.043
2016-09-28 12:15:00,33.913
2016-09-28 12:30:00,34.1431
2016-09-28 12:45:00,34.0102
2016-09-28 13:00:00,33.913
2016-09-28 13:15:00,33.881
2016-09-28 13:30:00,34.043
2016-09-28 13:45:00,34.1431
2016-09-28 14:00:00,34.2452
2016-09-28 14:15:00,34.9413
2016-09-28 14:30:00,34.5643
2016-09-28 14:45:00,34.2109
2016-09-28 15:00:00,34.1769
2016-09-28 15:15:00,34.1431
2016-09-28 15:30:00,34.1095
2016-09-28 15:45:00,33.913
2016-09-28 16:00:00,34.2109
2016-09-28 16:15:00,34.1095
2016-09-28 16:30:00,33.9775
2016-09-28 16:45:00,33.9775
2016-09-28 17:00:00,33.8493
2016-09-28 17:15:00,33.9451
2016-09-28 17:30:00,33.9775
2016-09-28 17:45:00,33.9775
2016-09-28 18:00:00,33.913
2016-09-28 18:15:00,33.9775
2016-09-28 18:30:00,34.1769
2016-09-28 18:45:00,34.043
2016-09-28 19:00:00,34.0761
2016-09-28 19:15:00,34.1431
2016-09-28 19:30:00,34.2797
2016-09-28 19:45:00,34.1431
2016-09-28 20:00:00,34.1769
2016-09-28 20:15:00,34.1431
2016-09-28 20:30:00,34.1769
2016-09-28 20:45:00,34.4559
2016-09-28 21:00:00,34.2797
2016-09-28 21:15:00,34.2797
2016-09-28 21:30:00,34.2109
2016-09-28 21:45:00,34.3145
2016-09-28 22:00:00,34.2109
2016-09-28 22:15:00,34.2797
2016-09-28 22:30:00,34.1769
2016-09-28 22:45:00,34.4559
2016-09-28 23:00:00,34.3145
2016-09-28 23:15:00,34.1095
2016-09-28 23:30:00,34.2452
2016-09-28 23:45:00,34.1431
2016-09-29 00:00:00,34.3145
2016-09-29 00:15:00,34.1769
2016-09-29 00:30:00,34.1431
2016-09-29 00:45:00,34.043
2016-09-29 01:00:00,34.0761
2016-09-29 01:15:00,34.0102
2016-09-29 01:30:00,34.0761
2016-09-29 01:45:00,34.1769
2016-09-29 02:00:00,33.9775
2016-09-29 02:15:00,34.1431
2016-09-29 02:30:00,34.1769
2016-09-29 02:45:00,34.0761
2016-09-29 03:00:00,33.8179
2016-09-29 03:15:00,33.9775
2016-09-29 03:30:00,34.043
2016-09-29 03:45:00,34.0761
2016-09-29 04:00:00,34.2797
2016-09-29 04:15:00,33.913
2016-09-29 04:30:00,34.1095
2016-09-29 04:45:00,34.0761
2016-09-29 05:00:00,34.1095
2016-09-29 05:15:00,34.1431
2016-09-29 05:30:00,34.1769
2016-09-29 05:45:00,34.043
2016-09-29 06:00:00,34.0761
2016-09-29 06:15:00,34.1095
2016-09-29 06:30:00,34.0102
2016-09-29 06:45:00,34.2109
2016-09-29 07:00:00,34.1769
2016-09-29 07:15:00,34.1769
2016-09-29 07:30:00,34.043
2016-09-29 07:45:00,34.1769
2016-09-29 08:00:00,33.913
2016-09-29 08:15:00,34.0761
2016-09-29 08:30:00,34.1095
2016-09-29 08:45:00,34.1431
2016-09-29 09:00:00,34.1769
2016-09-29 09:15:00,33.9775
2016-09-29 09:30:00,34.2109
2016-09-29 09:45:00,33.9775
2016-09-29 10:00:00,33.8493
2016-09-29 10:15:00,33.6944
2016-09-29 10:30:00,33.7249
2016-09-29 10:45:00,33.8179
2016-09-29 11:00:00,33.6944
2016-09-29 11:15:00,33.8493
2016-09-29 11:30:00,33.7866
2016-09-29 11:45:00,33.7556
2016-09-29 12:00:00,33.5746
2016-09-29 12:15:00,33.5162
2016-09-29 12:30:00,33.4873
2016-09-29 12:45:00,33.6042
2016-09-29 13:00:00,33.6042
2016-09-29 13:15:00,33.7249
2016-09-29 13:30:00,33.6042
2016-09-29 13:45:00,33.6641
2016-09-29 14:00:00,33.634
2016-09-29 14:15:00,33.7866
2016-09-29 14:30:00,33.7556
2016-09-29 14:45:00,33.7249
2016-09-29 15:00:00,33.7249
2016-09-29 15:15:00,33.7249
2016-09-29 15:30:00,33.7556
2016-09-29 15:45:00,33.7866
2016-09-29 16:00:00,33.7249
2016-09-29 16:15:00,33.7866
2016-09-29 16:30:00,33.6042
2016-09-29 16:45:00,33.6042
2016-09-29 17:00:00,33.7556
2016-09-29 17:15:00,33.5453
2016-09-29 17:30:00,33.8179
2016-09-29 17:45:00,33.7249
2016-09-29 18:00:00,33.8179
2016-09-29 18:15:00,33.7866
2016-09-29 18:30:00,33.8179
2016-09-29 18:45:00,33.8179
2016-09-29 19:00:00,33.8493
2016-09-29 19:15:00,33.881
2016-09-29 19:30:00,33.8493
2016-09-29 19:45:00,33.8179
2016-09-29 20:00:00,33.913
2016-09-29 20:15:00,33.8493
2016-09-29 20:30:00,33.8179
2016-09-29 20:45:00,33.9451
2016-09-29 21:00:00,33.913
2016-09-29 21:15:00,33.8493
2016-09-29 21:30:00,33.8493
2016-09-29 21:45:00,33.881
2016-09-29 22:00:00,33.9451
2016-09-29 22:15:00,33.7866
2016-09-29 22:30:00,33.881
2016-09-29 22:45:00,33.913
2016-09-29 23:00:00,33.913
2016-09-29 23:15:00,33.9451
2016-09-29 23:30:00,33.9775
2016-09-29 23:45:00,33.7556
2016-09-30 00:00:00,33.881
2016-09-30 00:15:00,33.8179
2016-09-30 00:30:00,33.8179
2016-09-30 00:45:00,33.8493
2016-09-30 01:00:00,33.8493
2016-09-30 01:15:00,33.7249
2016-09-30 01:30:00,33.6944
2016-09-30 01:45:00,33.5746
2016-09-30 02:00:00,33.6944
2016-09-30 02:15:00,33.5453
2016-09-30 02:30:00,33.5453
2016-09-30 02:45:00,33.4586
2016-09-30 03:00:00,33.4302
2016-09-30 03:15:00,33.4302
2016-09-30 03:30:00,33.4021
2016-09-30 03:45:00,33.3464
2016-09-30 04:00:00,33.319
2016-09-30 04:15:00,33.2647
2016-09-30 04:30:00,33.2917
2016-09-30 04:45:00,33.238
2016-09-30 05:00:00,33.2647
2016-09-30 05:15:00,33.2917
2016-09-30 05:30:00,33.2917
2016-09-30 05:45:00,33.2917
2016-09-30 06:00:00,33.3464
2016-09-30 06:15:00,33.2647
2016-09-30 06:30:00,33.319
2016-09-30 06:45:00,33.319
2016-09-30 07:00:00,33.2917
2016-09-30 07:15:00,33.2917
2016-09-30 07:30:00,33.3464
2016-09-30 07:45:00,33.2917
2016-09-30 08:00:00,33.2647
2016-09-30 08:15:00,33.319
2016-09-30 08:30:00,33.319
2016-09-30 08:45:00,33.319
2016-09-30 09:00:00,33.4021
2016-09-30 09:15:00,33.2647
2016-09-30 09:30:00,33.2917
2016-09-30 09:45:00,33.5746
2016-09-30 10:00:00,33.7866
2016-09-30 10:15:00,33.7866
2016-09-30 10:30:00,34.1769
2016-09-30 10:45:00,34.1769
2016-09-30 11:00:00,34.0102
2016-09-30 11:15:00,34.1095
2016-09-30 11:30:00,33.9775
2016-09-30 11:45:00,33.881
2016-09-30 12:00:00,34.1095
2016-09-30 12:15:00,34.0761
2016-09-30 12:30:00,34.1095
2016-09-30 12:45:00,34.0761
2016-09-30 13:00:00,33.9451
2016-09-30 13:15:00,33.8493
2016-09-30 13:30:00,34.1095
2016-09-30 13:45:00,34.043
2016-09-30 14:00:00,34.043
2016-09-30 14:15:00,34.0761
2016-09-30 14:30:00,34.0761
2016-09-30 14:45:00,34.2797
2016-09-30 15:00:00,34.2109
2016-09-30 15:15:00,34.2109
2016-09-30 15:30:00,34.2109
2016-09-30 15:45:00,34.1431
2016-09-30 16:00:00,34.1769
2016-09-30 16:15:00,34.3145
2016-09-30 16:30:00,34.1431
2016-09-30 16:45:00,34.2797
2016-09-30 17:00:00,34.2109
2016-09-30 17:15:00,34.4202
2016-09-30 17:30:00,34.2452
2016-09-30 17:45:00,34.2452
2016-09-30 18:00:00,34.2797
2016-09-30 18:15:00,34.2452
2016-09-30 18:30:00,34.3495
2016-09-30 18:45:00,34.5643
2016-09-30 19:00:00,34.4202
2016-09-30 19:15:00,34.4918
2016-09-30 19:30:00,34.4559
2016-09-30 19:45:00,34.601
2016-09-30 20:00:00,34.5643
2016-09-30 20:15:00,34.5279
2016-09-30 20:30:00,34.3495
2016-09-30 20:45:00,34.5279
2016-09-30 21:00:00,34.601
2016-09-30 21:15:00,34.5643
2016-09-30 21:30:00,34.6378
2016-09-30 21:45:00,34.6749
2016-09-30 22:00:00,34.4918
2016-09-30 22:15:00,34.7499
2016-09-30 22:30:00,34.7123
2016-09-30 22:45:00,34.7123
2016-09-30 23:00:00,34.601
2016-09-30 23:15:00,34.5643
2016-09-30 23:30:00,34.601
2016-09-30 23:45:00,34.601
2016-10-01 00:00:00,34.5643
2016-10-01 00:15:00,34.6378
2016-10-01 00:30:00,34.5643
2016-10-01 00:45:00,34.5643
2016-10-01 01:00:00,34.6749
2016-10-01 01:15:00,34.7499
2016-10-01 01:30:00,34.5643
2016-10-01 01:45:00,34.5643
2016-10-01 02:00:00,34.601
2016-10-01 02:15:00,34.5279
2016-10-01 02:30:00,34.7499
2016-10-01 02:45:00,34.5279
2016-10-01 03:00:00,34.4918
2016-10-01 03:15:00,34.601
2016-10-01 03:30:00,34.4918
2016-10-01 03:45:00,34.5279
2016-10-01 04:00:00,34.4918
2016-10-01 04:15:00,34.2109
2016-10-01 04:30:00,34.2452
2016-10-01 04:45:00,34.1095
2016-10-01 05:00:00,33.8179
2016-10-01 05:15:00,33.9775
2016-10-01 05:30:00,34.0102
2016-10-01 05:45:00,33.9451
2016-10-01 06:00:00,33.881
2016-10-01 06:15:00,33.9775
2016-10-01 06:30:00,33.8493
2016-10-01 06:45:00,33.881
2016-10-01 07:00:00,33.881
2016-10-01 07:15:00,33.9451
2016-10-01 07:30:00,33.881
2016-10-01 07:45:00,33.7249
2016-10-01 08:00:00,33.7249
2016-10-01 08:15:00,33.7556
2016-10-01 08:30:00,33.7866
2016-10-01 08:45:00,33.8179
2016-10-01 09:00:00,33.7866
2016-10-01 09:15:00,33.6944
2016-10-01 09:30:00,33.6641
2016-10-01 09:45:00,33.6042
2016-10-01 10:00:00,33.6042
2016-10-01 10:15:00,33.6042
2016-10-01 10:30:00,33.4586
2016-10-01 10:45:00,33.4873
2016-10-01 11:00:00,33.5453
2016-10-01 11:15:00,33.4021
2016-10-01 11:30:00,33.4873
2016-10-01 11:45:00,33.5746
2016-10-01 12:00:00,33.5162
2016-10-01 12:15:00,33.4873
2016-10-01 12:30:00,33.4586
2016-10-01 12:45:00,33.3741
2016-10-01 13:00:00,33.4873
2016-10-01 13:15:00,33.3741
2016-10-01 13:30:00,33.3741
2016-10-01 13:45:00,33.4302
2016-10-01 14:00:00,33.3741
2016-10-01 14:15:00,33.4021
2016-10-01 14:30:00,33.3741
2016-10-01 14:45:00,33.4586
2016-10-01 15:00:00,33.3741
2016-10-01 15:15:00,33.4302
2016-10-01 15:30:00,33.5453
2016-10-01 15:45:00,33.5162
2016-10-01 16:00:00,33.6042
2016-10-01 16:15:00,33.4873
2016-10-01 16:30:00,33.5162
2016-10-01 16:45:00,33.4302
2016-10-01 17:00:00,33.4021
2016-10-01 17:15:00,33.5162
2016-10-01 17:30:00,33.2917
2016-10-01 17:45:00,33.4586
2016-10-01 18:00:00,33.5453
2016-10-01 18:15:00,33.5453
2016-10-01 18:30:00,33.634
2016-10-01 18:45:00,33.5746
2016-10-01 19:00:00,33.5162
2016-10-01 19:15:00,33.634
2016-10-01 19:30:00,33.4873
2016-10-01 19:45:00,33.6042
2016-10-01 20:00:00,33.7249
2016-10-01 20:15:00,33.6944
2016-10-01 20:30:00,33.5453
2016-10-01 20:45:00,33.6641
2016-10-01 21:00:00,33.5746
2016-10-01 21:15:00,33.634
2016-10-01 21:30:00,33.6944
2016-10-01 21:45:00,33.5453
2016-10-01 22:00:00,33.5162
2016-10-01 22:15:00,33.6042
2016-10-01 22:30:00,33.6042
2016-10-01 22:45:00,33.7249
2016-10-01 23:00:00,33.7249
2016-10-01 23:15:00,33.7249
2016-10-01 23:30:00,33.5453
2016-10-01 23:45:00,33.7249
2016-10-02 00:00:00,33.5453
2016-10-02 00:15:00,33.6042
2016-10-02 00:30:00,33.5746
2016-10-02 00:45:00,33.6042
2016-10-02 01:00:00,33.6042
2016-10-02 01:15:00,33.634
2016-10-02 01:30:00,33.5746
2016-10-02 01:45:00,33.6641
2016-10-02 02:00:00,33.7249
2016-10-02 02:15:00,33.5162
2016-10-02 02:30:00,33.5453
2016-10-02 02:45:00,33.5453
2016-10-02 03:00:00,33.6042
2016-10-02 03:15:00,33.5453
2016-10-02 03:30:00,33.5162
2016-10-02 03:45:00,33.7866
2016-10-02 04:00:00,33.634
2016-10-02 04:15:00,33.6641
2016-10-02 04:30:00,33.4586
2016-10-02 04:45:00,33.5746
2016-10-02 05:00:00,33.5746
2016-10-02 05:15:00,33.4302
2016-10-02 05:30:00,33.6042
2016-10-02 05:45:00,33.4302
2016-10-02 06:00:00,33.5453
2016-10-02 06:15:00,33.5453
2016-10-02 06:30:00,33.634
2016-10-02 06:45:00,33.634
2016-10-02 07:00:00,33.5453
2016-10-02 07:15:00,33.4873
2016-10-02 07:30:00,33.7249
2016-10-02 07:45:00,33.5162
2016-10-02 08:00:00,33.5162
2016-10-02 08:15:00,33.5162
2016-10-02 08:30:00,33.5746
2016-10-02 08:45:00,33.7556
2016-10-02 09:00:00,33.6042
2016-10-02 09:15:00,33.5746
2016-10-02 09:30:00,33.4586
2016-10-02 09:45:00,33.4586
2016-10-02 10:00:00,33.4586
2016-10-02 10:15:00,33.4586
2016-10-02 10:30:00,33.4586
2016-10-02 10:45:00,33.4021
2016-10-02 11:00:00,33.4586
